048B42F // data[  0] = 4764719
0004B5D // data[  1] = 19293
00217AF // data[  2] = 137135
02C861B // data[  3] = 2917915
0221A40 // data[  4] = 2234944
07C89E3 // data[  5] = 8161763
02BDEFA // data[  6] = 2875130
0067842 // data[  7] = 424002
04AA7B3 // data[  8] = 4892595
0143529 // data[  9] = 1324329
00D30DD // data[ 10] = 864477
05305EC // data[ 11] = 5441004
0414D15 // data[ 12] = 4279573
0771262 // data[ 13] = 7803490
00F4A7A // data[ 14] = 1002106
03B2ECC // data[ 15] = 3878604
00EB919 // data[ 16] = 964889
058AD96 // data[ 17] = 5811606
0150754 // data[ 18] = 1378132
009B210 // data[ 19] = 635408
0015A3C // data[ 20] = 88636
03849AC // data[ 21] = 3688876
059B27E // data[ 22] = 5878398
0559C61 // data[ 23] = 5610593
0265CEF // data[ 24] = 2514159
00E82A0 // data[ 25] = 950944
0337210 // data[ 26] = 3371536
0466498 // data[ 27] = 4613272
0472EB9 // data[ 28] = 4665017
03751E1 // data[ 29] = 3625441
064163D // data[ 30] = 6559293
02E944E // data[ 31] = 3052622
038735D // data[ 32] = 3699549
0011C30 // data[ 33] = 72752
071FAB0 // data[ 34] = 7469744
05940B2 // data[ 35] = 5849266
051F825 // data[ 36] = 5371941
0502DB9 // data[ 37] = 5254585
05A07CF // data[ 38] = 5900239
00C63C5 // data[ 39] = 811973
02114BE // data[ 40] = 2167998
01EB80C // data[ 41] = 2013196
059CC59 // data[ 42] = 5885017
02CDA17 // data[ 43] = 2939415
0518EE7 // data[ 44] = 5344999
01BA9A6 // data[ 45] = 1812902
05D9986 // data[ 46] = 6134150
024FFF7 // data[ 47] = 2424823
0127FA6 // data[ 48] = 1212326
014566C // data[ 49] = 1332844
05F4B01 // data[ 50] = 6245121
0762DF1 // data[ 51] = 7745009
0178891 // data[ 52] = 1542289
048FDE4 // data[ 53] = 4783588
0266D79 // data[ 54] = 2518393
022F547 // data[ 55] = 2291015
019E0AA // data[ 56] = 1695914
05E416A // data[ 57] = 6177130
05F89E8 // data[ 58] = 6261224
0127BD4 // data[ 59] = 1211348
018C012 // data[ 60] = 1622034
0275561 // data[ 61] = 2577761
021D090 // data[ 62] = 2216080
07E5218 // data[ 63] = 8278552
00EE570 // data[ 64] = 976240
051A4AD // data[ 65] = 5350573
0600F4A // data[ 66] = 6295370
02F8FCB // data[ 67] = 3117003
03333F7 // data[ 68] = 3355639
0631B62 // data[ 69] = 6495074
037D969 // data[ 70] = 3660137
05EB251 // data[ 71] = 6206033
02AC1C6 // data[ 72] = 2802118
0237843 // data[ 73] = 2324547
0197640 // data[ 74] = 1668672
04BE134 // data[ 75] = 4972852
05BFB43 // data[ 76] = 6028099
05657B5 // data[ 77] = 5658549
0486575 // data[ 78] = 4744565
048DD4B // data[ 79] = 4775243
02629AC // data[ 80] = 2501036
05E6126 // data[ 81] = 6185254
0556275 // data[ 82] = 5595765
041D347 // data[ 83] = 4313927
00956AB // data[ 84] = 612011
020CB98 // data[ 85] = 2149272
06E8DA0 // data[ 86] = 7245216
0197933 // data[ 87] = 1669427
068FF82 // data[ 88] = 6881154
05CCCD2 // data[ 89] = 6081746
016B05E // data[ 90] = 1486942
067EA10 // data[ 91] = 6810128
03A4F86 // data[ 92] = 3821446
0676825 // data[ 93] = 6776869
0166575 // data[ 94] = 1467765
05A752A // data[ 95] = 5928234
02442F2 // data[ 96] = 2376434
06143C0 // data[ 97] = 6374336
0600E4A // data[ 98] = 6295114
0702168 // data[ 99] = 7348584
00D09A2 // data[100] = 854434
01B5D18 // data[101] = 1793304
067B7CE // data[102] = 6797262
03409B7 // data[103] = 3410359
00F19D4 // data[104] = 989652
074EA9D // data[105] = 7662237
033DC88 // data[106] = 3398792
033FECF // data[107] = 3407567
036A0C1 // data[108] = 3580097
03C6453 // data[109] = 3957843
024BE83 // data[110] = 2408067
030FBE6 // data[111] = 3210214
012C58C // data[112] = 1230220
00EA2DC // data[113] = 959196
06A7B25 // data[114] = 6978341
03E0CBA // data[115] = 4066490
0293690 // data[116] = 2700944
0123CD6 // data[117] = 1195222
0111267 // data[118] = 1118823
0138D30 // data[119] = 1281328
00B12E3 // data[120] = 725731
0107728 // data[121] = 1079080
07BCBAA // data[122] = 8113066
03EF586 // data[123] = 4126086
03FC9A3 // data[124] = 4180387
05F68A5 // data[125] = 6252709
0094BC5 // data[126] = 609221
01E1C80 // data[127] = 1973376
04BB049 // data[128] = 4960329
01E8CC5 // data[129] = 2002117
01FF0B1 // data[130] = 2093233
00FAE97 // data[131] = 1027735
06AF89F // data[132] = 7010463
06473EF // data[133] = 6583279
